review_scores_rating,name_sentiment,description_sentiment,neighborhood_overview_sentiment,host_duration_years,host_about_sentiment,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_phone_verified,host_email_verified,host_work_email_verified,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,years_since_first_review,years_since_last_review,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_sentiment,review_sentiment_average
4.87,0,2,0,8.416438356,29,1,1,1,5,5,1,1,-1,1,1,2,0.5,1,1,114,4,1125,4,4,1125,1125,4,1125,1,3,13,28,113,39,39,2,1.060273973,0.361643836,1,3,2,1,0,4.21,324,8.307692308
3.79,0,2,0,1.17260274,0,0.93,0.94,-1,6,8,1,1,-1,-1,1,2,0.5,1,1,161,1,365,1,1,365,365,1,365,1,13,13,13,236,14,14,0,1.049315068,0.476712329,-1,6,3,3,0,1.53,40,2.857142857
5,1,3,0,6.126027397,0,1,0.8,-1,1,3,1,1,-1,1,-1,6,0.5,2,3,140,6,30,1,21,30,30,7,30,1,2,2,2,14,1,1,0,0.583561644,0.583561644,-1,1,1,0,0,0.29,8,8
5,0,0,0,5.950684932,0,0.91,0.67,-1,18,29,1,1,-1,1,1,6,0.5,3,3,279,4,365,1,4,365,365,4,365,1,5,19,43,43,5,5,0,1.005479452,0.410958904,-1,14,14,0,0,0.58,31,6.2
5,3,9,3,7.071232877,34,1,0.94,-1,1,10,1,1,-1,1,1,4,0.5,1,4,135,4,1125,4,4,1125,1125,4,1125,1,0,0,0,1,15,15,0,0.893150685,0.449315068,-1,1,1,0,0,2.06,164,10.93333333
4.9,2,4,0,7.326027397,0,1,1,1,1,2,1,1,-1,1,1,2,0.5,1,1,108,2,7,2,2,7,7,2,7,1,2,22,45,45,40,40,7,0.956164384,0.320547945,1,1,0,1,0,4.98,375,9.375
4.9,4,8,0,6.712328767,0,0.9,1,-1,1,6,1,1,-1,1,1,2,0.5,1,1,131,3,14,3,3,1125,1125,3,1125,1,0,0,0,0,21,21,1,1.04109589,0.356164384,1,1,1,0,0,2.32,188,8.952380952
5,1,0,0,6.180821918,0,0.8,0.53,-1,1,1,1,1,-1,1,1,2,0.5,1,1,100,2,14,2,2,14,14,2,14,1,0,0,0,254,3,3,0,0.895890411,0.783561644,-1,1,0,1,0,0.41,33,11
3.71,0,4,0,2.043835616,5,1,1,-1,6,6,1,1,-1,1,1,2,0.5,1,1,51,1,365,1,1,1125,1125,1,1125,1,0,4,17,36,38,38,3,0.983561644,0.364383562,1,5,0,5,0,4.54,93,2.447368421
4.6,3,8,2,8.978082192,0,1,1,1,1,3,1,1,-1,1,1,2,0.5,1,1,154,2,365,2,2,365,365,2,365,1,12,36,39,39,20,20,4,0.895890411,0.301369863,-1,1,0,1,0,2.74,139,6.95
4.82,4,7,8,5.838356164,6,1,0.95,1,1,1,1,1,-1,1,1,9,0.5,4,6,400,2,1125,2,2,1125,1125,2,1125,1,1,1,1,83,22,22,2,0.819178082,0.356164384,-1,1,1,0,0,3.46,221,10.04545455
3,5,11,0,7.739726027,0,0.75,0.5,1,2,3,1,1,-1,1,1,1,0.5,1,1,100,20,365,20,20,365,365,20,365,1,13,39,50,325,1,1,1,0.331506849,0.331506849,-1,1,0,1,0,1,0,0
4.89,4,11,0,7.715068493,34,0.99,0.99,-1,55,137,1,1,-1,1,1,4,0.5,1,2,136,14,1125,14,14,1125,1125,14,1125,1,0,13,43,73,9,9,0,0.887671233,0.42739726,-1,55,55,0,0,1.25,43,4.777777778
4.31,0,0,0,5.950684932,0,0.91,0.67,-1,18,29,1,1,-1,1,1,7,0.5,3,6,185,6,365,4,6,365,365,6,365,1,6,12,36,37,16,16,0,0.991780822,0.41369863,-1,14,14,0,0,1.9,87,5.4375
4.75,0,0,0,6.663013699,5,0.79,0.58,-1,21,59,1,1,-1,1,1,6,0.5,2,4,135,4,365,4,4,365,365,4,365,1,0,0,0,0,4,4,1,0.687671233,0.378082192,-1,12,12,0,0,0.84,44,11
4.63,0,2,0,5.471232877,0,1,0.81,-1,1,2,1,1,-1,1,1,2,0.5,1,1,219,1,365,1,1,1125,1125,1,1125,1,9,9,9,204,8,8,0,1.030136986,0.682191781,1,1,1,0,0,0.9,35,5
4.2,2,11,0,2.819178082,12,0.95,0.91,-1,4,5,1,1,-1,1,1,2,0.5,1,1,49,1,2,1,1,2,2,1,2,1,4,21,51,51,5,5,2,0.895890411,0.339726027,1,3,0,3,0,0.68,8,1.6
4.6,0,23,0,7.493150685,3,1,0.87,-1,1,1,1,1,-1,1,1,2,0.5,1,1,109,2,1125,2,2,1125,1125,2,1125,1,3,7,7,7,20,20,0,0.942465753,0.542465753,-1,1,0,1,0,2.54,156,8.210526316
3.74,0,4,0,2.043835616,5,1,1,-1,6,6,1,1,-1,1,1,2,0.5,1,1,44,1,365,1,1,1125,1125,1,1125,1,0,7,16,267,39,39,3,0.97260274,0.339726027,1,5,0,5,0,4.74,123,3.153846154
4.66,0,9,17,6.545205479,0,0.99,1,-1,17,22,1,1,-1,1,1,2,0.5,0,1,163,1,90,1,2,90,90,1.3,90,1,4,19,38,38,62,62,5,1.002739726,0.336986301,-1,17,17,0,0,7.24,287,4.629032258
4.66,0,9,17,6.545205479,0,0.99,1,-1,17,22,1,1,-1,1,1,2,0.5,1,1,111,1,90,1,2,90,90,1.3,90,1,2,5,17,17,56,56,7,1.002739726,0.336986301,-1,17,17,0,0,6.51,388,6.928571429
4,4,4,0,1.328767123,0,0.5,0.15,-1,3,3,1,1,-1,1,1,6,0.5,3,3,201,10,90,10,10,90,90,10,90,1,17,36,57,303,2,2,1,0.591780822,0.378082192,-1,2,1,1,0,0.56,10,5
5,3,12,0,9.64109589,6,1,1,1,2,2,1,1,-1,1,1,5,0.5,3,3,264,28,90,28,28,1125,1125,28,1125,1,0,0,0,0,3,3,1,0.684931507,0.361643836,-1,2,2,0,0,0.63,32,10.66666667
4.24,0,4,0,7.78630137,7,0.64,0.74,-1,3,5,1,1,1,1,1,2,0.5,1,1,137,2,1125,2,2,1125,1125,2,1125,1,3,9,9,207,21,21,2,0.893150685,0.342465753,-1,3,3,0,0,2.89,108,5.142857143
4.82,0,13,3,7.547945205,0,1,0.9,1,1,2,1,1,-1,1,1,5,0.5,2,3,183,1,14,1,3,1125,1125,2.7,1125,1,15,30,57,322,38,38,4,0.857534247,0.306849315,-1,1,1,0,0,5.56,377,9.921052632
3.94,3,1,0,0.989041096,0,1,0.95,-1,2,3,1,1,-1,1,1,2,0.5,1,1,67,1,365,1,1,365,365,1,365,1,9,37,67,342,36,36,5,0.947945205,0.320547945,1,2,1,1,0,4.54,116,3.314285714
4.35,1,3,0,0.989041096,0,1,0.95,-1,2,3,1,1,-1,1,1,2,0.5,1,1,59,1,365,1,1,365,365,1,365,1,12,31,31,279,20,20,7,0.887671233,0.309589041,-1,2,1,1,0,2.79,107,5.35
4.6,3,2,0,3.350684932,0,1,0.38,-1,1,1,1,1,-1,1,1,2,0.5,1,1,100,2,365,2,2,365,365,2,365,1,0,0,0,18,5,5,0,0.876712329,0.397260274,-1,1,1,0,0,0.71,21,4.2
5,4,1,4,7.501369863,0,1,0.78,1,10,30,1,1,-1,1,1,2,0.5,1,1,129,120,365,120,120,365,365,120,365,1,30,60,90,90,4,4,0,0.78630137,0.690410959,-1,9,6,3,0,0.67,29,7.25
4.89,2,3,0,2.41369863,0,1,1,-1,1,1,1,-1,-1,1,1,3,0.5,2,3,150,7,30,1,7,30,30,7,30,1,0,0,0,0,19,19,6,0.567123288,0.320547945,1,1,1,0,0,5.76,140,7.368421053
4.88,0,5,0,0.975342466,0,1,0.82,1,3,3,1,1,-1,1,1,2,0.5,1,1,150,7,30,7,7,30,30,7,30,1,7,7,7,7,8,8,1,0.723287671,0.369863014,-1,3,1,2,0,1.54,49,6.125
4.88,5,10,0,7.715068493,34,0.99,0.99,-1,55,137,1,1,-1,1,1,2,0.5,0,1,115,14,365,14,14,365,365,14,365,1,0,0,0,48,8,8,1,0.852054795,0.378082192,-1,55,55,0,0,1.18,108,13.5
5,3,0,0,6.876712329,0,0,0.45,-1,1,1,1,1,-1,1,1,4,0.5,2,2,400,5,7,5,5,7,7,5,7,1,5,17,26,52,7,7,0,0.895890411,0.490410959,-1,1,1,0,0,0.96,59,8.428571429
5,5,10,0,5.556164384,0,1,0.9,1,1,1,1,1,-1,1,-1,2,0.5,1,1,95,3,365,3,3,365,365,3,365,1,2,11,41,127,15,15,4,0.953424658,0.306849315,-1,1,0,1,0,1.88,106,7.066666667
4.53,3,4,3,7.205479452,0,1,0.69,-1,5,9,1,1,-1,1,1,1,0.5,1,1,125,1,1125,1,1,1125,1125,1,1125,1,14,19,29,29,17,17,0,0.915068493,0.438356164,-1,4,0,4,0,2.26,138,8.117647059
4.5,-1,10,0,1.78630137,0,1,0.65,-1,1,2,1,1,-1,1,1,1,0.5,1,1,35,14,365,14,14,365,365,14,365,1,0,0,10,106,2,2,1,0.873972603,0.35890411,-1,1,0,1,0,0.28,30,15
4.5,0,19,0,7.715068493,34,0.99,0.99,-1,55,137,1,1,-1,1,1,4,0.5,1,2,182,14,365,14,14,365,365,14,365,1,0,0,0,47,4,4,1,0.920547945,0.328767123,-1,55,55,0,0,0.53,13,3.25
4.54,1,8,0,1.810958904,6,0.84,0.94,-1,6,6,1,-1,-1,1,1,6,0.5,2,3,293,3,365,3,3,365,365,3,365,1,4,13,39,124,39,39,2,0.939726027,0.35890411,-1,6,6,0,0,4.98,214,5.487179487
5,0,2,0,6.671232877,0,0.82,0.65,-1,68,129,1,1,-1,1,1,4,0.5,2,2,225,4,365,4,4,365,365,4,365,1,9,23,46,308,3,3,1,0.895890411,0.342465753,-1,42,42,0,0,0.41,1,0.333333333
4.86,4,9,0,6.589041096,0,1,0.92,1,1,2,1,1,-1,1,-1,4,0.5,2,2,136,29,1125,29,29,1125,1125,29,1125,1,2,2,2,40,7,7,0,0.805479452,0.501369863,-1,1,1,0,0,1.13,103,14.71428571
4.82,1,34,0,11.50684932,8,1,0.96,-1,5,5,1,1,1,1,1,2,0.5,1,1,147,2,365,2,2,365,365,2,365,1,1,1,1,1,11,11,2,0.920547945,0.361643836,1,3,1,2,0,1.45,89,8.090909091
4.6,0,3,6,6.150684932,0,0.79,0.58,-1,11,12,1,1,-1,1,1,8,0.5,4,5,265,15,365,1,15,365,365,14.9,365,1,5,24,44,204,15,15,3,0.857534247,0.312328767,-1,11,11,0,0,2.2,106,7.571428571
4.8,3,3,0,6.150684932,0,0.79,0.58,-1,11,12,1,1,-1,1,1,10,0.5,6,7,310,15,365,15,15,365,365,15,365,1,16,34,64,144,5,5,0,0.895890411,0.660273973,-1,11,11,0,0,0.68,16,3.2
4.75,0,8,10,9.254794521,4,1,0.67,-1,2,2,1,1,1,1,1,4,0.5,3,4,500,3,30,3,4,10,30,3,28,1,4,20,48,309,4,4,1,0.589041096,0.336986301,-1,2,1,1,0,1.12,51,12.75
4.33,0,0,0,3.832876712,0,0.9,0.48,-1,1,1,1,1,-1,1,1,2,0.5,1,1,120,1,3,1,1,3,3,1,3,1,0,0,0,0,6,6,5,0.4,0.334246575,-1,1,1,0,0,4.74,36,6
5,0,6,0,7.832876712,0,0.43,0.91,-1,2,2,1,1,-1,1,1,2,0.5,1,1,100,1,365,1,1,365,365,1,365,1,3,30,60,332,2,2,0,0.920547945,0.569863014,1,2,1,1,0,0.26,14,7
3.67,0,9,9,8.580821918,26,1,1,-1,1,2,1,1,-1,1,1,4,0.5,2,2,236,3,1125,3,5,5,1125,4.7,38.9,1,0,0,0,0,9,9,1,0.690410959,0.35890411,1,1,1,0,0,1.88,57,6.333333333
4.86,0,5,1,9.331506849,3,1,0.83,1,3,6,1,1,-1,1,1,2,0.5,1,1,137,3,28,3,3,28,28,3,28,1,7,26,47,81,21,21,1,0.783561644,0.35890411,-1,3,0,3,0,3.56,183,8.714285714
4.77,2,5,4,9.331506849,3,1,0.83,1,3,6,1,1,-1,1,1,2,0.5,1,1,150,3,28,3,3,28,28,3,28,1,6,25,46,80,13,13,1,0.761643836,0.336986301,-1,3,0,3,0,2.31,118,9.076923077
4.89,0,5,4,9.331506849,3,1,0.83,1,3,6,1,1,-1,1,1,2,0.5,1,2,150,3,28,3,3,28,28,3,28,1,2,19,39,73,19,19,2,0.780821918,0.336986301,-1,3,0,3,0,3.22,141,7.421052632
4.38,3,3,0,3.416438356,0,1,0.92,-1,1,1,1,1,-1,1,1,2,0.5,1,1,46,1,10,1,1,1125,1125,1,1125,1,0,0,0,0,13,13,1,1.073972603,0.35890411,-1,1,0,1,0,1.37,91,7.583333333
5,0,3,0,6.131506849,0,0.5,1,-1,1,1,1,1,-1,1,1,5,0.5,3,3,140,5,28,5,5,28,28,5,28,1,2,2,2,49,3,3,1,0.849315068,0.378082192,-1,1,1,0,0,0.45,58,19.33333333
5,5,12,0,0.975342466,0,1,0.25,-1,1,1,1,1,-1,1,1,1,0.5,1,1,60,14,365,1,14,365,365,13.9,365,1,0,0,0,255,1,1,0,0.734246575,0.734246575,-1,1,0,1,0,0.19,15,15
4.9,0,7,2,3.479452055,3,1,0.97,1,1,3,1,1,-1,1,1,2,0.5,1,1,209,1,25,1,6,12,1125,1.7,979.8,1,7,31,51,51,40,40,5,0.895890411,0.312328767,1,1,1,0,0,5.48,350,8.75
4.73,2,2,1,5.950684932,0,0.91,0.67,-1,18,29,1,1,-1,1,1,4,0.5,2,2,180,14,365,5,5,365,365,5,365,1,0,0,0,0,15,15,1,0.895890411,0.339726027,-1,14,14,0,0,2.05,98,6.533333333
4.4,0,16,0,7.715068493,34,0.99,0.99,-1,55,137,1,1,-1,1,1,4,0.5,1,2,146,14,365,14,14,365,365,14,365,1,0,29,59,149,5,5,0,0.832876712,0.493150685,-1,55,55,0,0,0.77,40,8
4.89,2,12,0,7.452054795,5,1,0.86,1,3,3,1,1,-1,1,1,1,0.5,1,1,40,1,365,1,1,365,365,1,365,1,0,8,38,38,19,19,2,0.942465753,0.339726027,-1,3,0,3,0,2.42,121,6.368421053
5,4,5,2,0.945205479,0,0.8,0.86,-1,1,1,1,1,-1,1,-1,1,0.5,1,1,80,5,14,5,5,14,14,5,14,1,12,37,67,144,4,4,0,0.720547945,0.512328767,-1,1,0,1,0,0.77,49,12.25
4.86,0,5,0,7.715068493,34,0.99,0.99,-1,55,137,1,1,-1,1,1,2,0.5,0,1,132,14,365,14,14,365,365,14,365,1,14,44,74,164,7,7,0,0.879452055,0.457534247,-1,55,55,0,0,0.99,44,6.285714286
4.8,2,10,0,7.715068493,34,0.99,0.99,-1,55,137,1,1,-1,1,1,4,0.5,1,2,146,14,365,14,14,365,365,14,365,1,3,28,58,148,5,5,0,0.835616438,0.564383562,-1,55,55,0,0,0.76,27,5.4
4.5,0,17,0,6.238356164,0,1,0.98,-1,1,1,1,1,-1,1,1,4,0.5,1,1,268,1,14,1,1,14,14,1,14,1,22,49,79,344,20,20,4,0.608219178,0.339726027,-1,1,0,1,0,5.26,97,4.85
4.71,0,0,0,4.663013699,3,0,0.9,-1,1,1,1,1,-1,1,1,6,0.5,2,3,314,2,30,2,2,30,30,2,30,1,0,0,0,0,7,7,0,0.857534247,0.569863014,-1,1,1,0,0,1.02,45,7.5
4.57,1,2,0,6.282191781,0,1,0.85,-1,1,1,1,1,-1,1,-1,2,0.5,1,1,71,1,365,1,1,365,365,1,365,1,9,13,35,280,47,47,8,0.898630137,0.309589041,-1,1,0,1,0,6.41,208,4.425531915
5,1,7,0,7.789041096,0,1,0.7,-1,1,3,1,-1,-1,-1,-1,2,0.5,1,1,208,4,365,4,4,1125,1125,4,1125,1,4,16,46,321,4,4,0,0.780821918,0.490410959,1,1,0,1,0,0.68,27,6.75
5,1,1,0,7.791780822,4,1,1,-1,1,1,1,1,-1,1,1,2,0.5,1,1,171,1,7,1,2,1125,1125,1.1,1125,1,0,0,0,103,4,4,1,0.493150685,0.364383562,1,1,1,0,0,1.67,23,5.75
4.57,1,12,13,5.676712329,0,0.92,0.88,-1,19,56,1,1,1,1,1,4,0.5,2,2,190,14,365,14,14,365,365,14,365,1,10,40,70,330,7,7,0,0.775342466,0.402739726,-1,14,13,0,0,1.2,60,8.571428571
4,0,10,1,5.052054795,17,1,0.98,-1,38,80,1,1,1,1,1,2,0.5,1,1,215,14,120,14,42,120,120,29.4,120,1,0,0,11,286,1,1,0,0.709589041,0.709589041,1,38,38,0,0,0.2,0,0
4.93,5,19,9,0.923287671,0,1,1,1,1,1,1,1,-1,1,1,2,0.5,1,1,72,1,30,1,1,1125,1125,1,1125,1,2,12,42,42,44,44,9,0.884931507,0.306849315,-1,1,0,1,0,6.14,481,10.93181818
4.35,3,2,0,6.671232877,0,0.82,0.65,-1,68,129,1,1,-1,1,1,4,0.5,1,2,206,4,365,3,4,365,365,4,365,1,8,23,53,321,26,26,1,0.901369863,0.364383562,-1,42,42,0,0,3.53,81,3.115384615
4.64,4,3,0,4.060273973,0,1,0.99,1,1,1,1,1,-1,1,1,2,0.5,1,1,98,1,30,1,1,1125,1125,1,1125,1,1,26,40,302,28,28,4,0.915068493,0.331506849,1,1,0,1,0,3.72,227,8.107142857
4.65,3,7,0,6.131506849,3,1,0.99,-1,2,3,1,1,-1,1,1,2,0.5,1,1,304,2,365,1,2,365,365,2,365,1,6,25,55,55,46,46,6,0.868493151,0.323287671,-1,2,2,0,0,6.6,378,8.217391304
4.81,0,21,13,9.410958904,12,1,0.98,-1,21,32,1,1,1,1,1,2,0.5,1,1,245,2,1125,2,7,1125,1125,4.5,1125,1,1,23,53,321,42,42,6,0.789041096,0.315068493,-1,5,5,0,0,7,368,8.761904762
4.66,0,21,13,9.410958904,12,1,0.98,-1,21,32,1,1,1,1,1,4,0.5,2,2,345,2,1125,2,7,1125,1125,4.5,1125,1,5,21,49,321,38,38,5,0.808219178,0.309589041,-1,5,5,0,0,6.1,250,6.756756757
4.86,0,19,13,9.410958904,12,1,0.98,-1,21,32,1,1,1,1,1,4,0.5,2,2,345,2,1125,2,7,1125,1125,4.5,1125,1,7,19,41,293,37,37,5,0.81369863,0.323287671,-1,5,5,0,0,5.87,247,6.675675676
4.9,0,23,13,9.410958904,12,1,0.98,-1,21,32,1,1,1,1,1,2,0.5,1,1,245,2,1125,2,7,1125,1125,4.5,1125,1,0,0,0,4,10,10,0,0.810958904,0.682191781,-1,5,5,0,0,1.6,90,9
4.87,3,4,0,5.602739726,0,1,1,1,4,4,1,1,-1,1,1,2,0.5,1,1,109,3,30,2,3,1125,1125,2.9,1125,1,1,1,1,1,30,30,3,0.893150685,0.361643836,1,2,1,1,0,4.13,175,5.833333333
4.92,0,18,10,0.912328767,12,1,1,1,1,2,1,1,-1,1,1,1,0.5,1,1,105,3,15,1,3,1125,1125,2.4,1125,1,0,0,0,0,49,49,3,0.876712329,0.361643836,1,1,0,1,0,6.93,425,8.854166667
5,0,8,0,7.791780822,15,1,0.57,-1,1,1,1,1,-1,1,1,5,0.5,2,3,300,6,20,6,7,14,20,6,19.8,1,0,0,0,204,2,2,0,0.687671233,0.550684932,-1,1,1,0,0,0.42,23,11.5
4.7,1,5,4,6.939726027,0,1,0.95,-1,1,1,1,1,-1,1,1,2,0.5,1,1,93,1,14,1,1,14,14,1,14,1,0,0,20,20,30,30,2,0.767123288,0.323287671,-1,1,1,0,0,5.23,256,8.533333333
4.75,0,16,0,0.909589041,0,1,0.98,-1,3,5,1,1,-1,-1,-1,4,0.5,2,2,200,2,1125,1,2,1125,1125,1.9,1125,1,9,34,58,282,32,32,5,0.802739726,0.304109589,1,3,3,0,0,5.19,275,8.59375
4.75,0,10,9,10.34794521,4,1,0.96,-1,1,3,1,1,-1,1,1,3,0.5,1,2,99,3,365,3,4,180,365,3.1,354.5,1,12,26,26,58,24,24,2,0.819178082,0.339726027,-1,1,0,1,0,3.77,192,8
5,2,4,0,8.320547945,0,0,0.67,-1,1,1,1,1,-1,1,-1,5,0.5,3,3,350,6,14,6,6,14,14,6,14,1,0,0,0,254,2,2,0,0.567123288,0.545205479,-1,1,1,0,0,0.61,3,1.5
5,0,7,3,6.460273973,10,1,0.94,1,2,2,1,1,1,1,1,2,0.5,1,1,290,3,365,3,7,365,365,3.5,365,1,0,0,0,61,4,4,0,0.643835616,0.416438356,-1,1,1,0,0,0.94,25,6.25
5,3,1,0,7.673972603,7,1,1,1,2,2,1,1,-1,1,1,2,0.5,1,1,209,2,7,2,2,7,7,2,7,1,2,2,2,2,10,10,1,0.876712329,0.326027397,-1,1,0,1,0,1.42,46,4.6
5,0,3,0,7.673972603,0,1,0.63,-1,1,1,1,-1,-1,1,1,2,0.5,1,1,95,2,3,2,2,3,3,2,3,1,0,0,0,104,7,7,0,0.835616438,0.62739726,-1,1,0,1,0,1.07,36,5.142857143
5,1,1,0,6.112328767,4,1,0.92,-1,1,1,1,1,-1,1,1,4,0.5,2,2,325,2,365,2,2,365,365,2,365,1,15,15,18,272,6,6,0,0.684931507,0.473972603,-1,1,1,0,0,1.27,55,9.166666667
4.74,1,13,0,6.608219178,0,0.78,0.93,-1,1,1,1,1,-1,1,1,2,0.5,1,1,125,2,31,2,2,31,31,2,31,1,4,4,4,44,19,19,2,0.821917808,0.345205479,1,1,1,0,0,2.97,152,8
3.71,1,2,1,9.432876712,1,0.98,0.99,-1,20,23,1,1,-1,1,-1,3,0.5,2,2,79,1,30,1,1,1125,1125,1,1125,1,18,48,78,168,28,28,3,0.873972603,0.339726027,1,19,0,7,12,3.98,110,3.928571429
5,0,4,0,10.49863014,3,1,0.25,-1,1,1,1,1,-1,1,1,4,0.5,2,3,150,5,14,5,5,14,14,5,14,1,0,0,0,0,1,1,0,0.490410959,0.490410959,-1,1,1,0,0,0.42,26,26
4.86,0,18,0,7.082191781,0,1,0.76,-1,1,1,1,1,1,1,1,3,0.5,2,2,98,2,7,2,3,7,7,2.1,7,1,0,2,2,13,14,14,2,0.873972603,0.356164384,-1,1,1,0,0,1.99,66,4.714285714
4.79,0,-1,0,1.520547945,0,0.86,0.79,-1,5,7,1,-1,-1,1,1,1,0.5,1,1,50,1,365,1,1,365,365,1,365,1,0,10,40,315,14,14,1,0.78630137,0.347945205,-1,5,0,5,0,2.35,119,8.5
4.67,1,14,6,11.19178082,0,1,0.67,-1,1,3,1,1,-1,1,-1,1,0.5,1,1,65,3,365,3,3,365,365,3,365,1,0,0,0,0,3,3,0,0.860273973,0.465753425,-1,1,0,1,0,0.44,59,19.66666667
4.33,0,2,1,9.432876712,1,0.98,0.99,-1,20,23,1,1,-1,1,-1,1,0.5,1,1,66,1,20,1,1,1125,1125,1,1125,1,0,13,43,134,30,30,4,0.852054795,0.35890411,1,19,0,7,12,4.46,130,4.333333333
4.95,-2,3,0,0.893150685,0,0.9,0.99,1,1,1,1,1,-1,-1,1,2,0.5,0,1,99,1,21,1,1,21,21,1,21,1,0,1,5,122,78,78,15,0.821917808,0.301369863,-1,1,1,0,0,12.19,858,11
5,4,19,0,7.715068493,34,0.99,0.99,-1,55,137,1,1,-1,1,1,4,0.5,1,3,177,14,365,14,14,1125,1125,14,1125,1,5,35,65,94,6,6,0,0.830136986,0.432876712,-1,55,55,0,0,0.93,54,9
4.95,0,20,3,0.893150685,0,1,1,1,1,2,1,1,-1,-1,1,2,0.5,1,1,106,1,1125,1,1,1125,1125,1,1125,1,1,9,27,122,61,61,13,0.84109589,0.304109589,1,1,1,0,0,9.2,434,7.114754098
5,1,12,9,4.632876712,0,1,1,-1,1,1,1,-1,-1,1,1,8,0.5,4,6,375,2,365,2,2,1125,1125,2,1125,1,0,0,0,39,13,13,1,0.61369863,0.361643836,1,1,1,0,0,3.36,148,12.33333333
5,1,2,0,2.835616438,0,1,0.67,-1,1,1,1,1,-1,1,1,4,0.5,2,2,350,1,7,1,1,1125,1125,1,1125,1,7,37,67,342,1,1,1,0.339726027,0.339726027,-1,1,1,0,0,1,23,23
4.89,2,9,9,1.287671233,4,1,0.98,-1,1,1,1,1,-1,1,1,4,0.5,2,3,245,3,365,3,5,1125,1125,3.1,1125,1,5,18,44,281,9,9,3,0.715068493,0.304109589,1,1,1,0,0,1.76,104,13
4.8,2,2,0,3.060273973,0,0.7,0.55,-1,1,1,1,1,-1,1,-1,2,0.5,1,1,230,7,1125,7,7,1125,1125,7,1125,1,0,10,40,213,5,5,3,0.446575342,0.304109589,-1,1,1,0,0,2.73,42,8.4
4.67,3,14,0,7.715068493,34,0.99,0.99,-1,55,137,1,1,-1,1,1,6,0.5,2,3,242,14,90,14,14,90,90,14,90,1,8,8,19,72,3,3,0,0.723287671,0.432876712,-1,55,55,0,0,0.58,21,7
4.52,3,5,0,0.887671233,0,1,1,-1,1,1,1,1,-1,1,1,2,0.5,1,1,159,3,60,1,3,1125,1125,3,1125,1,5,18,33,69,46,46,5,0.830136986,0.326027397,1,1,1,0,0,7.08,320,6.956521739
4.89,1,2,0,9.536986301,0,1,0.96,1,1,1,1,1,-1,1,1,2,0.5,1,1,100,2,7,2,2,1125,1125,2,1125,1,0,0,0,0,18,18,4,0.871232877,0.334246575,-1,1,0,1,0,2.57,140,7.777777778
4.17,3,17,0,3.378082192,0,1,0.97,-1,1,2,1,1,-1,1,-1,2,0.5,1,1,213,3,1125,3,5,5,1125,4.7,38.9,1,0,0,0,0,18,18,1,0.778082192,0.364383562,-1,1,1,0,0,3.07,108,6
4.75,0,1,3,1.356164384,0,0.74,0.33,-1,1,1,1,-1,-1,1,1,4,0.5,2,2,500,1,365,1,1,365,365,1,365,1,24,54,84,84,8,8,5,0.432876712,0.301369863,-1,1,0,1,0,4.8,24,3
4.3,0,14,0,5.249315068,13,1,0.99,-1,2,3,1,1,-1,1,1,2,0.5,1,1,121,2,365,2,2,1125,1125,2,1125,1,8,28,28,28,20,20,0,0.8,0.493150685,1,1,0,1,0,3.26,108,5.4
5,0,12,1,5.052054795,17,1,0.98,-1,38,80,1,1,1,1,1,4,0.5,2,2,270,28,180,4,28,180,180,27.3,180,1,0,0,16,291,1,1,0,0.468493151,0.468493151,1,38,38,0,0,0.48,0,0
5,4,7,0,0.882191781,0,1,0.98,-1,2,2,1,-1,-1,-1,1,2,0.5,1,1,120,2,365,2,2,1125,1125,2,1125,1,6,10,10,10,21,21,4,0.849315068,0.320547945,1,2,0,2,0,3.12,222,10.57142857
3.75,0,2,0,6.671232877,0,0.82,0.65,-1,68,129,1,1,-1,1,1,2,0.5,1,1,90,14,365,7,7,365,365,7,365,1,2,12,24,259,4,4,0,0.578082192,0.476712329,-1,42,42,0,0,1.17,35,8.75
5,0,13,5,7.41369863,16,1,0.93,1,4,4,1,1,1,1,1,2,0.5,1,1,62,1,365,1,1,1125,1125,1,1125,1,3,3,3,3,4,4,2,0.852054795,0.320547945,-1,4,0,4,0,0.59,36,9
4.15,1,4,0,9.432876712,1,0.98,0.99,-1,20,23,1,1,-1,1,-1,1,0.5,1,1,38,1,30,1,1,30,30,1,30,1,3,33,63,154,13,13,2,0.830136986,0.345205479,-1,19,0,7,12,2.01,28,2.153846154
5,3,12,0,8.873972603,0,0,0,-1,1,1,1,1,-1,1,-1,6,0.5,4,4,250,3,45,3,3,1125,1125,3,1125,1,0,0,0,69,2,2,0,0.498630137,0.4,1,1,1,0,0,0.81,52,26
